,Id,CreationDate,DeletionDate,Body,LastEditDate,LastActivityDate,Title,Tags,ClosedDate,CommunityOwnedDate,ContentLicense,opencv,matlab,emgucv,scikit-image,ffmpeg
37768,34030786,2015-12-01 21:45:03,,"<p>Can anyone tell me which USB camera they have had success with when using the Capture functions of OpenCV/EmguCV 3.0? I have tried my Trust Webcam 1080p and Gearhead WC8500HD 1080p cameras and neither one works. </p>

<p>I know the capture capabilities of OpenCV/EmguCV work but it seems identifying the correct camera is not so easy. Maybe a 1080p HD camera is the problem? I have USB2 and USB3 so I don't think that's the problem. It cannot even connect to my integrated camera on my laptop!All the cameras work with AMCAP.</p>

<p>I am using Windows 7 x64 Professional, OpenCV/EmguCV 3.0 Visual Studio 13 C#</p>

<p>TIA,
Doug</p>
",,2015-12-02 01:31:28,What webcam works with OpenCV/EmguCV,<opencv><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
37805,34033718,2015-12-02 02:10:06,,"<p>Granted I am learning OpenCV/EmguCV and actually prefer EmguCV as the wrapper is quite nice. </p>

<p>But, lots of the examples/tutorials found out on the web are for version 2.X and do not compile under version 3.0. Things like Contour is not supported in version 3. Is there a document/web site that anyone can point me to so I spend less time porting and more time actually learning and doing?</p>
",2016-01-12 19:20:21,2017-01-14 11:12:24,OpenCV/EmguCV Version 2 to OpenCV/EmguCV Version 3 conversion,<emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
37813,34190594,2015-12-09 22:56:15,,"<p>I'm currently using EmguCV to run shape detection on an image of a shooting range target: <a href=""https://i.stack.imgur.com/LKLOd.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/LKLOd.gif"" alt=""enter image description here""></a> </p>

<p>But no matter my settings in the code (below):</p>

<p><code>double cannyThreshold = 180;
double circleAccumulatorThreshold = 170;
CircleF[] circles = CvInvoke.HoughCircles(uimage, HoughType.Gradient, 2.0, 1.0, cannyThreshold, circleAccumulatorThreshold, 5);</code></p>

<p>I can only seem to find three circles, of which one is wrong.
<a href=""https://i.stack.imgur.com/NUN34.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/NUN34.png"" alt=""enter image description here""></a></p>

<p>Am I going about this incorrectly? I'm using the default example for shape detection included with <a href=""http://www.emgu.com/wiki/index.php/Shape_(Triangle,_Rectangle,_Circle,_Line)_Detection_in_CSharp"" rel=""nofollow noreferrer"">Rev3.0 EmguCV</a>. </p>
",,2015-12-10 05:48:54,Detecting Circles within an image,<c#><opencv><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
37903,34004864,2015-11-30 17:52:47,,"<p>guys, recentlty I am doing a C# project with the SURF algorithm of emgucv.</p>

<p>I met a problem with this sentence:</p>

<pre><code>BruteForceMatcher&lt;float&gt; matcher = new BruteForceMatcher&lt;float(DistanceType.L2);
</code></pre>

<p>Error is:</p>

<blockquote>
  <p><strong>The non-generic type 'Emgu.CV.Features2D.BruteForceMatcher' cannot be used with type arguments</strong></p>
</blockquote>

<p>The example of emgucv is written like this, I just copy this sentence, and I try to check the definition of bruteForeceMatcher, it is non-generic, but how can the example run?</p>

<p><em>I guess there is maybe new version of Opencv? This method duplicated? Can somebody help me?</em>
Thank you !</p>
",,2015-11-30 18:29:40,(emgucv) Error BruteForceMatcher is non-generic?,<c#><opencv><emgucv><surf>,,,CC BY-SA 3.0,True,False,True,False,False
37935,34120260,2015-12-06 17:13:36,,"<p>I'm attempting to translate the following OpenCV C++ code into Emgu CV 3:</p>

<pre><code>std::vector&lt;std::vector&lt;cv::Point&gt; &gt; contours;
std::vector&lt;cv::Vec4i&gt; v4iHierarchy;

cv::findContours(imgThreshCopy, contours, v4iHierarchy, cv::RETR_TREE, cv::CHAIN_APPROX_SIMPLE);
</code></pre>

<p>I can find some Emgu CV 3 examples that use null for the 3rd parameter to findContours, for example doing it that way here would be a Visual Basic translation:</p>

<pre><code>Dim contours As New VectorOfVectorOfPoint()

CvInvoke.FindContours(imgThreshCopy, contours, Nothing, RetrType.Tree, ChainApproxMethod.ChainApproxSimple)
</code></pre>

<p>Which works if the hierarchy parameter is not needed, but what if it is?  I can't seem to figure the Emgu CV 3 syntax equivalent for the C++ line</p>

<pre><code>std::vector&lt;cv::Vec4i&gt; v4iHierarchy;
</code></pre>

<p>Anybody else gotten this to work?  Any help would be appreciated.</p>
",,2017-06-14 16:22:12,Emgu CV 3 findContours and hierarchy parameter of type Vec4i equivalent?,<emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
37945,34162695,2015-12-08 17:53:58,,"<p>I am working on a Project where I want an User to be able to import a Video. Every time, when I choose the video I want to import, <code>public class CvString : UnmanagedObject</code> is throwing me a <code>System.TypeInitializationException</code> Error. This does not depend on the Data Type, it doesn't work for pics, like <code>.jpeg</code> or <code>.png</code>, nor does it work for any videoformat I have tried (<code>.avi``.mp4``.wmp</code>)</p>

<p>This is the snippet where I want to load and display the video (own written code)</p>

<pre><code>OpenFileDialog ofd = new OpenFileDialog();
Capture _capture;
Timer My_Time = new Timer();
int FPS = 30;
public Form1()
{
    InitializeComponent();
    //Frame Rate
    My_Time.Interval = 1000 / FPS;
    My_Time.Tick += new EventHandler(timer1_Tick);
    My_Time.Start();

    _capture = new Capture(""20151102_110553.mp4"");

}

private void timer1_Tick(object sender, EventArgs e)
{
    imageBox1.Image = _capture.QueryFrame();
}


private void openFileDialog1_FileOk(object sender, CancelEventArgs e)
{
    _capture = new Capture(openFileDialog1.FileName.ToString());
}

private void button2_Click(object sender, EventArgs e)//Import-Button
{
     openFileDialog1.ShowDialog();
}
</code></pre>

<p>And here is the Method where the Exception is thrown (code from Emgu.CV)</p>

<pre><code>namespace Emgu.CV
{
   public class CvString : UnmanagedObject
   { 
        private bool _needDispose;

        internal CvString(IntPtr ptr, bool needDispose)
        {
             _ptr = ptr;
             _needDispose = needDispose;
        }

        public CvString(String s)
        {
        if (s == null)
            {
                _ptr = CvInvoke.cveStringCreate();
            }
        else
        {
            byte[] bytes = Encoding.UTF8.GetBytes(s);
            Array.Resize(ref bytes, bytes.Length + 1);
            bytes[bytes.Length - 1] = 0; //The end of string '\0' character
            GCHandle handle = GCHandle.Alloc(bytes, GCHandleType.Pinned);
            _ptr =CvInvoke.cveStringCreateFromStr(handle.AddrOfPinnedObject());
            // ^ Exception is thrown ^
            handle.Free();
        }

        _needDispose = true;
    }
</code></pre>

<p>I have already tried importing the videos or pictures into my project, importing it directly while starting the project, or by using an <code>OpenFileDialog</code> to choose the file while running, but with the same results. As soon as I choose a file and want to load it into my project, the Exception is thrown.</p>

<p><strong>EDIT : Stack Trace added</strong></p>

<p>Stack Trace</p>

<pre><code>No suitable directory found to load unmanaged modules
Exception thrown : ""System.DllNotFoundException"" in Emgu.CV.dll
Exception thrown : ""System.TypeInitializationException"" in Emgu.CV.dll
Thread 0xa64 ended with Code 0 (0x0).
Exception thrown : ""System.TypeInitializationException"" in Emgu.CV.dll
Exception thrown : ""System.TypeInitializationException"" in Emgu.CV.dll
Exception thrown : ""System.TypeInitializationException"" in Emgu.CV.dll
</code></pre>
",2015-12-08 18:54:28,2015-12-09 11:39:35,TypeInitializationException trown while importing Video with EmguCV,<c#><exception><video><exception-handling><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
37957,34240349,2015-12-12 13:27:22,,"<p>I am writing a program with EmguCv and C# to detect some pattern from a video stream. At first I am trying to import the video into the project, but after a few seconds, the program freezes and doesn't load any further. </p>

<p>I really don't know, but I <strong>think</strong> that it <em>might</em> be because I do something wrong while importing the video, most of all because the program uses 2 GB of RAM after 14 seconds</p>

<p><a href=""https://i.stack.imgur.com/f1ntB.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/f1ntB.jpg"" alt=""enter image description here""></a></p>

<p>To import the video and display it to the GUI, I am using this code:</p>

<pre><code>private void timer1_Tick(object sender, EventArgs e) 
{
     Orginal.Image = _capture.QueryFrame();         
}

private void openFileDialog1_FileOk(object sender, CancelEventArgs e)
{
    _capture = new Capture(openFileDialog1.FileName.ToString());
}

private void button2_Click(object sender, EventArgs e)//Import-Button
{
    openFileDialog1.ShowDialog();
    string _FilePath = openFileDialog1.FileName.ToString();
    textBox1.Text = _FilePath;
}

private void button1_Click(object sender, EventArgs e) //Start-Button
{
    My_Time.Interval = 1000 / FPS;
    My_Time.Tick += new EventHandler(timer1_Tick);
    My_Time.Start();
    _capture = new Capture(openFileDialog1.FileName.ToString());
}
</code></pre>

<p>Is this the right way to import a video, or is there a better way?</p>

<p>The exception with it thrown reads the following :</p>

<blockquote>
  <p>Emgu.CV.Util.CvException in Emgu.CV.dll(""OpenCV: Failed to allocate
  6220800 bytes"")</p>
</blockquote>
",2015-12-12 16:03:43,2015-12-13 16:16:28,Can't allocate enough memory while importing video to project,<c#><memory-management><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
37998,34127755,2015-12-07 06:34:20,,"<p>I want to write an Image Processing App for <strong>Windows Phone</strong> in any of the below framework:</p>

<ul>
<li>*Windows Phone 8.0/8.1 Silverlight </li>
<li>Windows Phone 8.1 (Runtime) </li>
<li>Windows Universal 8.1*</li>
</ul>

<p>Languages I know are <strong>C#</strong> and <strong>XAML</strong></p>

<p>I downloaded OpenCv,EmguCv but all are in C++. Now I got OpenCV for WindowsUniversal but its in c++. Then I got OpenCV for windows in C# but it has forms and cannot be used to write Windows Store App.</p>

<p>I am confused like hell. From where to start. Kindly guide.</p>
",,2015-12-07 11:45:21,Image Processing App for Windows Phone,<c#><opencv><windows-phone-8.1><windows-phone><emgucv>,2015-12-07 13:19:07,,CC BY-SA 3.0,True,False,True,False,False
38011,33975201,2015-11-28 18:57:01,,"<p>I am trying to stitch together very large mosaic images in C#. I've tried using the EmguCV C# libraries but there is a serious problem in that apparently (?) you cannot disable 'wave correction' from C# which causes memory overload (related post/discussion <a href=""https://stackoverflow.com/questions/19978108/opencv-emgucv-big-image-stitching"">here</a>). </p>

<p>Questions:</p>

<ol>
<li>Basically, is there any way to turn off the wave correction (set the option to 'false') from C# ?? </li>
<li>Can anyone point me to working C# stitching code for very large mosaicing? My application is very simple it's just scanning so there is no distortion, equal overlaps, etc., but it has to be pretty close to pixel-accurate. I've looked all over the net and can't find anything for larger mosaics.</li>
</ol>

<p>More comments:</p>

<ol>
<li>I've tried using Accord.NET but it appears to be only 32 bit code thus won't work for large images. Must be 64bit. I'm really kind of shocked that Accord.NET is not 64bit unless hopefully i'm missing something...</li>
<li>I've tried using openCV directly using C++ but can't mix it with my year-long development of my main code in C#. I tried making a dll in C++ but I'm no good at C++ and couldn't seem to even get it close to working.</li>
<li>I would like to be able to stitch 10x10, 3000x2000 pixel images. I've got plenty of ram, up to 32Gb if needed.</li>
</ol>

<p>Thanks very much for any info. </p>
",2017-05-23 12:01:05,2018-10-03 19:24:39,Image stitching 6x6 images,<c#><opencv><image-processing><emgucv><accord.net>,,,CC BY-SA 3.0,True,False,True,False,False
38085,34270248,2015-12-14 15:05:05,,"<p>I want to store every frame from my video in a generic List, to process it later on. I have the list declared as followed: <code>List&lt;Image&lt;Bgr, Byte&gt;&gt; Stream_to_Images = new List&lt;Image&lt;Bgr, Byte&gt;&gt;();</code>. </p>

<p>To import it I have created a timer which ticks every 33 milliseconds, in oder to get every frame. The event which is triggering should import the frame to the list. Therefore I have tried the following lines:</p>

<p>Either just a simple .Add()</p>

<pre><code>Stream_to_Images.Add(_capture.QueryFrame());
</code></pre>

<p>Or a counter for every frame, and adressing every Position itself.</p>

<pre><code>Stream_to_Images[StreamPosition] = _capture.QueryFrame();
StreamPosition++;
</code></pre>

<p>Using the first, my whole list contains only one frame, not the last one but one from the very end of the video, the second option results in an <code>ArgumentOutOfRangeException</code>. I am running out of ideas, are there any other ways to store every frame from my video in a list? </p>

<p>** <strong><em>UPDATE</em></strong> **</p>

<p>I have tried to change from a List to an Array, by using this</p>

<pre><code>imageBox1.Image = _capture.QueryFrame();
image_array.Add(_capture.QueryFrame());
</code></pre>

<p>But still, if I try to interate the array and display the video, I only get a picture of the last frame.</p>
",2015-12-23 10:39:49,2016-01-15 16:08:43,What is the best way to convert a video to a List in EmguCV,<c#><list><opencv><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
